Time ,Proteins,peak 
53.4221,68,0.983192
53.5844,69,0.919898
53.8622,68,0.919898
53.889,67,0.919898
53.9275,66,0.919898
54.0806,67,0.919898
54.2165,66,0.919898
54.2545,65,0.919898
54.4642,66,0.919898
54.7602,65,0.986966
54.7828,64,0.986966
54.7841,63,0.986966
55.232,62,0.986966
55.2649,61,0.871559
55.2879,60,0.871559
55.5031,61,1.06867
55.7568,60,1.15521
55.84,59,1.15521
55.9143,58,1.15521
56.1279,59,0.99328
56.1656,58,1.23845
56.3134,57,1.0193
56.3812,58,1.0193
56.4468,59,1.0193
56.717,60,1.0193
56.7469,59,0.902671
56.9631,58,1.00534
56.9942,59,1.00534
57.1125,60,0.928909
57.214,59,0.928909
57.3216,60,0.928909
57.348,61,0.928909
57.3977,62,0.896973
57.6199,63,0.813096
57.7734,62,1.22494
57.8637,61,0.905488
57.8804,60,0.905488
57.9376,61,0.905488
58.0252,62,0.905488
58.0434,63,0.905488
58.0803,62,0.905488
58.2037,61,0.905488
58.2453,62,0.905488
58.252,63,0.905488
58.277,62,0.905488
58.3157,63,0.905488
58.3494,64,0.905488
58.4658,63,0.905488
58.752,64,0.992691
58.8157,63,0.974927
58.8492,64,0.919894
59.0753,63,0.936403
59.1409,62,0.936403
59.233,61,0.883847
59.4598,62,0.883847
59.5447,61,0.983064
59.5632,62,0.983064
59.6704,63,0.983064
59.727,64,0.983064
59.7365,65,0.983064
59.7605,66,0.983064
59.8116,65,0.983064
59.8882,64,1.19683
59.9605,65,1.19683
59.9648,64,1.19683
60.0305,63,1.19683
60.0579,64,1.19683
60.3916,63,1.20989
60.524,64,1.04345
60.6037,65,1.04345
60.6097,64,1.04345
60.7237,63,0.927549
60.8374,62,0.773917
60.8555,61,0.773917
60.8711,60,0.773917
61.0761,61,0.773917
61.1449,60,1.02129
61.1815,59,1.02129
61.3457,58,1.15674
61.4947,57,1.01785
61.5141,58,1.50139
61.5648,59,1.50139
61.5997,60,1.50139
61.6141,59,1.50139
61.6389,60,1.50139
61.8692,61,1.50139
